PRO-CTCAE System ID,PRO-CTCAE Term,FREQ,SEV,INT,AMT,PRES/ABS,pCTCAE,Verbatim
10081,Headache,4,4,2,n/a,n/a,3,"Headache: Grade 3 (occurs almost constantly, very severe, interferes somewhat with activities)"
10081,Headache,4,4,3,n/a,n/a,3,"Headache: Grade 3 (occurs almost constantly, very severe, interferes quite a bit with activities)"
10081,Headache,4,4,4,n/a,n/a,3,"Headache: Grade 3 (occurs almost constantly, very severe, interferes very much with activities)"
10030,Heartburn,0,0,n/a,n/a,n/a,0,
10030,Heartburn,1,0,n/a,n/a,n/a,1,Heartburn: Grade 1 (occurs rarely)
10030,Heartburn,1,1,n/a,n/a,n/a,1,"Heartburn: Grade 1 (occurs rarely, mild severity)"
10030,Heartburn,1,2,n/a,n/a,n/a,1,"Heartburn: Grade 1 (occurs rarely, moderate severity)"
10030,Heartburn,1,3,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs rarely, severe)"
10030,Heartburn,1,4,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs rarely, very severe)"
10030,Heartburn,2,0,n/a,n/a,n/a,1,Heartburn: Grade 1 (occurs occasionally)
10030,Heartburn,2,1,n/a,n/a,n/a,1,"Heartburn: Grade 1 (occurs occasionally, mild severity)"
10030,Heartburn,2,2,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs occasionally, moderate severity)"
10030,Heartburn,2,3,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs occasionally, severe)"
10030,Heartburn,2,4,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs occasionally, very severe)"
10030,Heartburn,3,0,n/a,n/a,n/a,1,Heartburn: Grade 1 (occurs frequently)
10030,Heartburn,3,1,n/a,n/a,n/a,1,"Heartburn: Grade 1 (occurs frequently, mild severity)"
10030,Heartburn,3,2,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs frequently, moderate severity)"
10030,Heartburn,3,3,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs frequently, severe)"
10030,Heartburn,3,4,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs frequently, very severe)"
10030,Heartburn,4,0,n/a,n/a,n/a,1,Heartburn: Grade 1 (occurs almost constantly)
10030,Heartburn,4,1,n/a,n/a,n/a,1,"Heartburn: Grade 1 (occurs almost constantly, mild severity)"
10030,Heartburn,4,2,n/a,n/a,n/a,2,"Heartburn: Grade 2 (occurs almost constantly, moderate severity)"
10030,Heartburn,4,3,n/a,n/a,n/a,3,"Heartburn: Grade 3 (occurs almost constantly, severe)"
10030,Heartburn,4,4,n/a,n/a,n/a,3,"Heartburn: Grade 3 (occurs almost constantly, very severe)"
10031,Hiccups,0,0,n/a,n/a,n/a,0,
10031,Hiccups,1,0,n/a,n/a,n/a,1,Hiccups: Grade 1 (occurs rarely)
10031,Hiccups,1,1,n/a,n/a,n/a,1,"Hiccups: Grade 1 (occurs rarely, mild severity)"
10031,Hiccups,1,2,n/a,n/a,n/a,1,"Hiccups: Grade 1 (occurs rarely, moderate severity)"
10031,Hiccups,1,3,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs rarely, severe)"
10031,Hiccups,1,4,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs rarely, very severe)"
10031,Hiccups,2,0,n/a,n/a,n/a,1,Hiccups: Grade 1 (occurs occasionally)
10031,Hiccups,2,1,n/a,n/a,n/a,1,"Hiccups: Grade 1 (occurs occasionally, mild severity)"
10031,Hiccups,2,2,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs occasionally, moderate severity)"
10031,Hiccups,2,3,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs occasionally, severe)"
10031,Hiccups,2,4,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs occasionally, very severe)"
10031,Hiccups,3,0,n/a,n/a,n/a,1,Hiccups: Grade 1 (occurs frequently)
10031,Hiccups,3,1,n/a,n/a,n/a,1,"Hiccups: Grade 1 (occurs frequently, mild severity)"
10031,Hiccups,3,2,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs frequently, moderate severity)"
10031,Hiccups,3,3,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs frequently, severe)"
10031,Hiccups,3,4,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs frequently, very severe)"
10031,Hiccups,4,0,n/a,n/a,n/a,1,Hiccups: Grade 1 (occurs almost constantly)
10031,Hiccups,4,1,n/a,n/a,n/a,1,"Hiccups: Grade 1 (occurs almost constantly, mild severity)"
10031,Hiccups,4,2,n/a,n/a,n/a,2,"Hiccups: Grade 2 (occurs almost constantly, moderate severity)"
10031,Hiccups,4,3,n/a,n/a,n/a,3,"Hiccups: Grade 3 (occurs almost constantly, severe)"
10031,Hiccups,4,4,n/a,n/a,n/a,3,"Hiccups: Grade 3 (occurs almost constantly, very severe)"
10032,Hives (itchy red bumps on the skin),n/a,n/a,n/a,n/a,0,0,
10032,Hives (itchy red bumps on the skin),n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Hives: Present, Clinician Assess"
10033,Hoarse voice,n/a,0,n/a,n/a,n/a,0,
10033,Hoarse voice,n/a,1,n/a,n/a,n/a,1,Hoarse voice: Grade 1 (mild severity)
10033,Hoarse voice,n/a,2,n/a,n/a,n/a,2,Hoarse voice: Grade 2 (moderate severity)
10033,Hoarse voice,n/a,3,n/a,n/a,n/a,3,Hoarse voice: Grade 3 (severe)
10033,Hoarse voice,n/a,4,n/a,n/a,n/a,3,Hoarse voice: Grade 3 (very severe)
10034,Hot flashes,0,0,n/a,n/a,n/a,0,
10034,Hot flashes,1,0,n/a,n/a,n/a,1,Hot flashes: Grade 1 (occurs rarely)
10034,Hot flashes,1,1,n/a,n/a,n/a,1,"Hot flashes: Grade 1 (occurs rarely, mild severity)"
10034,Hot flashes,1,2,n/a,n/a,n/a,1,"Hot flashes: Grade 1 (occurs rarely, moderate severity)"
10034,Hot flashes,1,3,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs rarely, severe)"
10034,Hot flashes,1,4,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs rarely, very severe)"
10034,Hot flashes,2,0,n/a,n/a,n/a,1,Hot flashes: Grade 1 (occurs occasionally)
10034,Hot flashes,2,1,n/a,n/a,n/a,1,"Hot flashes: Grade 1 (occurs occasionally, mild severity)"
10034,Hot flashes,2,2,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs occasionally, moderate severity)"
10034,Hot flashes,2,3,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs occasionally, severe)"
10034,Hot flashes,2,4,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs occasionally, very severe)"
10034,Hot flashes,3,0,n/a,n/a,n/a,1,Hot flashes: Grade 1 (occurs frequently)
10034,Hot flashes,3,1,n/a,n/a,n/a,1,"Hot flashes: Grade 1 (occurs frequently, mild severity)"
10034,Hot flashes,3,2,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs frequently, moderate severity)"
10034,Hot flashes,3,3,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs frequently, severe)"
10034,Hot flashes,3,4,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs frequently, very severe)"
10034,Hot flashes,4,0,n/a,n/a,n/a,1,Hot flashes: Grade 1 (occurs almost constantly)
10034,Hot flashes,4,1,n/a,n/a,n/a,1,"Hot flashes: Grade 1 (occurs almost constantly, mild severity)"
10034,Hot flashes,4,2,n/a,n/a,n/a,2,"Hot flashes: Grade 2 (occurs almost constantly, moderate severity)"
10034,Hot flashes,4,3,n/a,n/a,n/a,3,"Hot flashes: Grade 3 (occurs almost constantly, severe)"
10034,Hot flashes,4,4,n/a,n/a,n/a,3,"Hot flashes: Grade 3 (occurs almost constantly, very severe)"
10035,Increased passing of gas (flatulence),n/a,n/a,n/a,n/a,0,0,
10035,Increased passing of gas (flatulence),n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Increased passing of gas: Present, Clinician Assess"
10036,Increased skin sensitivity to sunlight,n/a,n/a,n/a,n/a,0,0,
10036,Increased skin sensitivity to sunlight,n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Increased skin sensitivity to sunlight: Present, Clinician Assess"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,0,0,n/a,n/a,0,
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,1,0,n/a,n/a,1,"Insomnia: Grade 1 (mild severity, does not interfere with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,1,1,n/a,n/a,1,"Insomnia: Grade 1 (mild severity, interferes a little bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,1,2,n/a,n/a,1,"Insomnia: Grade 1 (mild severity, interferes somewhat with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,1,3,n/a,n/a,2,"Insomnia: Grade 2 (mild severity, interferes quite a bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,1,4,n/a,n/a,2,"Insomnia: Grade 2 (mild severity, interferes very much with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,2,0,n/a,n/a,1,"Insomnia: Grade 1 (moderate severity, does not interfere with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,2,1,n/a,n/a,1,"Insomnia: Grade 1 (moderate severity, interferes a little bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,2,2,n/a,n/a,2,"Insomnia: Grade 2 (moderate severity, interferes somewhat with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,2,3,n/a,n/a,2,"Insomnia: Grade 2 (moderate severity, interferes quite a bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,2,4,n/a,n/a,3,"Insomnia: Grade 3 (moderate severity, interferes very much with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,3,0,n/a,n/a,1,"Insomnia: Grade 1 (severe, does not interfere with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,3,1,n/a,n/a,2,"Insomnia: Grade 2 (severe, interferes a little bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,3,2,n/a,n/a,2,"Insomnia: Grade 2 (severe, interferes somewhat with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,3,3,n/a,n/a,3,"Insomnia: Grade 3 (severe, interferes quite a bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,3,4,n/a,n/a,3,"Insomnia: Grade 3 (severe, interferes very much with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,4,0,n/a,n/a,2,"Insomnia: Grade 2 (very severe, does not interfere with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,4,1,n/a,n/a,2,"Insomnia: Grade 2 (very severe, interferes a little bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,4,2,n/a,n/a,2,"Insomnia: Grade 2 (very severe, interferes somewhat with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,4,3,n/a,n/a,3,"Insomnia: Grade 3 (very severe, interferes quite a bit with activities)"
10037,"Insomnia (including difficulty falling asleep, staying asleep, or waking up early)",n/a,4,4,n/a,n/a,3,"Insomnia: Grade 3 (very severe, interferes very much with activities)"
10038,Irregular menstrual periods,n/a,n/a,n/a,n/a,0,0,
10038,Irregular menstrual periods,n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Irregular menstrual periods: Present, Clinician Assess"
10039,Itchy skin,n/a,0,n/a,n/a,n/a,0,
10039,Itchy skin,n/a,1,n/a,n/a,n/a,1,Itchy skin: Grade 1 (mild severity)
10039,Itchy skin,n/a,2,n/a,n/a,n/a,2,Itchy skin: Grade 2 (moderate severity)
10039,Itchy skin,n/a,3,n/a,n/a,n/a,3,Itchy skin: Grade 3 (severe)
10039,Itchy skin,n/a,4,n/a,n/a,n/a,3,Itchy skin: Grade 3 (very severe)
10040,Loose or watery stools (diarrhea),0,n/a,n/a,n/a,n/a,0,
10040,Loose or watery stools (diarrhea),1,n/a,n/a,n/a,n/a,1,Loose or watery stools: Grade 1 (occurs rarely)
10040,Loose or watery stools (diarrhea),2,n/a,n/a,n/a,n/a,1,Loose or watery stools: Grade 1 (occurs occasionally)
10040,Loose or watery stools (diarrhea),3,n/a,n/a,n/a,n/a,2,Loose or watery stools: Grade 2 (occurs frequently)
10040,Loose or watery stools (diarrhea),4,n/a,n/a,n/a,n/a,3,Loose or watery stools: Grade 3 (occurs almost constantly)
10041,Lose any fingernails or toenails,n/a,n/a,n/a,n/a,0,0,
10041,Lose any fingernails or toenails,n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Lose any fingernails or toenails: Present, Clinician Assess"
10042,Loss of control of bowel movements,0,n/a,0,n/a,n/a,0,
10042,Loss of control of bowel movements,1,n/a,0,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs rarely, does not interfere with activities)"
10042,Loss of control of bowel movements,1,n/a,1,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs rarely, interferes a little bit with activities)"
10042,Loss of control of bowel movements,1,n/a,2,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs rarely, interferes somewhat with activities)"
10042,Loss of control of bowel movements,1,n/a,3,n/a,n/a,2,"Loss of control of bowel movements: Grade 2 (occurs rarely, interferes quite a bit with activities)"
10042,Loss of control of bowel movements,1,n/a,4,n/a,n/a,2,"Loss of control of bowel movements: Grade 2 (occurs rarely, interferes very much with activities)"
10042,Loss of control of bowel movements,2,n/a,0,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs occasionally, does not interfere with activities)"
10042,Loss of control of bowel movements,2,n/a,1,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs occasionally, interferes a little bit with activities)"
10042,Loss of control of bowel movements,2,n/a,2,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs occasionally, interferes somewhat with activities)"
10042,Loss of control of bowel movements,2,n/a,3,n/a,n/a,2,"Loss of control of bowel movements: Grade 2 (occurs occasionally, interferes quite a bit with activities)"
10042,Loss of control of bowel movements,2,n/a,4,n/a,n/a,2,"Loss of control of bowel movements: Grade 2 (occurs occasionally, interferes very much with activities)"
10042,Loss of control of bowel movements,3,n/a,0,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs frequently, does not interfere with activities)"
10042,Loss of control of bowel movements,3,n/a,1,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs frequently, interferes a little bit with activities)"
10042,Loss of control of bowel movements,3,n/a,2,n/a,n/a,2,"Loss of control of bowel movements: Grade 2 (occurs frequently, interferes somewhat with activities)"
10042,Loss of control of bowel movements,3,n/a,3,n/a,n/a,2,"Loss of control of bowel movements: Grade 2 (occurs frequently, interferes quite a bit with activities)"
10042,Loss of control of bowel movements,3,n/a,4,n/a,n/a,3,"Loss of control of bowel movements: Grade 3 (occurs frequently, interferes very much with activities)"
10042,Loss of control of bowel movements,4,n/a,0,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs almost constantly, does not interfere with activities)"
10042,Loss of control of bowel movements,4,n/a,1,n/a,n/a,1,"Loss of control of bowel movements: Grade 1 (occurs almost constantly, interferes a little bit with activities)"
10042,Loss of control of bowel movements,4,n/a,2,n/a,n/a,2,"Loss of control of bowel movements: Grade 2 (occurs almost constantly, interferes somewhat with activities)"
10042,Loss of control of bowel movements,4,n/a,3,n/a,n/a,3,"Loss of control of bowel movements: Grade 3 (occurs almost constantly, interferes quite a bit with activities)"
10042,Loss of control of bowel movements,4,n/a,4,n/a,n/a,3,"Loss of control of bowel movements: Grade 3 (occurs almost constantly, interferes very much with activities)"
10043,Loss of control of urine (leakage),0,n/a,0,n/a,n/a,0,
10043,Loss of control of urine (leakage),1,n/a,0,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs rarely, does not interfere with activities)"
10043,Loss of control of urine (leakage),1,n/a,1,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs rarely, interferes a little bit with activities)"
10043,Loss of control of urine (leakage),1,n/a,2,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs rarely, interferes somewhat with activities)"
10043,Loss of control of urine (leakage),1,n/a,3,n/a,n/a,2,"Loss of control of urine: Grade 2 (occurs rarely, interferes quite a bit with activities)"
10043,Loss of control of urine (leakage),1,n/a,4,n/a,n/a,2,"Loss of control of urine: Grade 2 (occurs rarely, interferes very much with activities)"
10043,Loss of control of urine (leakage),2,n/a,0,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs occasionally, does not interfere with activities)"
10043,Loss of control of urine (leakage),2,n/a,1,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs occasionally, interferes a little bit with activities)"
10043,Loss of control of urine (leakage),2,n/a,2,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs occasionally, interferes somewhat with activities)"
10043,Loss of control of urine (leakage),2,n/a,3,n/a,n/a,2,"Loss of control of urine: Grade 2 (occurs occasionally, interferes quite a bit with activities)"
10043,Loss of control of urine (leakage),2,n/a,4,n/a,n/a,2,"Loss of control of urine: Grade 2 (occurs occasionally, interferes very much with activities)"
10043,Loss of control of urine (leakage),3,n/a,0,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs frequently, does not interfere with activities)"
10043,Loss of control of urine (leakage),3,n/a,1,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs frequently, interferes a little bit with activities)"
10043,Loss of control of urine (leakage),3,n/a,2,n/a,n/a,2,"Loss of control of urine: Grade 2 (occurs frequently, interferes somewhat with activities)"
10043,Loss of control of urine (leakage),3,n/a,3,n/a,n/a,2,"Loss of control of urine: Grade 2 (occurs frequently, interferes quite a bit with activities)"
10043,Loss of control of urine (leakage),3,n/a,4,n/a,n/a,3,"Loss of control of urine: Grade 3 (occurs frequently, interferes very much with activities)"
10043,Loss of control of urine (leakage),4,n/a,0,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs almost constantly, does not interfere with activities)"
10043,Loss of control of urine (leakage),4,n/a,1,n/a,n/a,1,"Loss of control of urine: Grade 1 (occurs almost constantly, interferes a little bit with activities)"
10043,Loss of control of urine (leakage),4,n/a,2,n/a,n/a,2,"Loss of control of urine: Grade 2 (occurs almost constantly, interferes somewhat with activities)"
10043,Loss of control of urine (leakage),4,n/a,3,n/a,n/a,3,"Loss of control of urine: Grade 3 (occurs almost constantly, interferes quite a bit with activities)"
10043,Loss of control of urine (leakage),4,n/a,4,n/a,n/a,3,"Loss of control of urine: Grade 3 (occurs almost constantly, interferes very much with activities)"
10044,Miss an expected menstrual period,n/a,n/a,n/a,n/a,0,0,
10044,Miss an expected menstrual period,n/a,n/a,n/a,n/a,1,"Present, Clinician Assess","Missed expected menstrual period: Present, Clinician Assess"
10045,Mouth or throat sores,n/a,0,0,n/a,n/a,0,
10045,Mouth or throat sores,n/a,1,0,n/a,n/a,1,"Mouth or throat sores: Grade 1 (mild severity, does not interfere with activities)"
10045,Mouth or throat sores,n/a,1,1,n/a,n/a,1,"Mouth or throat sores: Grade 1 (mild severity, interferes a little bit with activities)"
10045,Mouth or throat sores,n/a,1,2,n/a,n/a,1,"Mouth or throat sores: Grade 1 (mild severity, interferes somewhat with activities)"
10045,Mouth or throat sores,n/a,1,3,n/a,n/a,2,"Mouth or throat sores: Grade 2 (mild severity, interferes quite a bit with activities)"
10045,Mouth or throat sores,n/a,1,4,n/a,n/a,2,"Mouth or throat sores: Grade 2 (mild severity, interferes very much with activities)"
10045,Mouth or throat sores,n/a,2,0,n/a,n/a,1,"Mouth or throat sores: Grade 1 (moderate severity, does not interfere with activities)"
10045,Mouth or throat sores,n/a,2,1,n/a,n/a,1,"Mouth or throat sores: Grade 1 (moderate severity, interferes a little bit with activities)"
10045,Mouth or throat sores,n/a,2,2,n/a,n/a,2,"Mouth or throat sores: Grade 2 (moderate severity, interferes somewhat with activities)"
10045,Mouth or throat sores,n/a,2,3,n/a,n/a,2,"Mouth or throat sores: Grade 2 (moderate severity, interferes quite a bit with activities)"
10045,Mouth or throat sores,n/a,2,4,n/a,n/a,3,"Mouth or throat sores: Grade 3 (moderate severity, interferes very much with activities)"
10045,Mouth or throat sores,n/a,3,0,n/a,n/a,1,"Mouth or throat sores: Grade 1 (severe, does not interfere with activities)"
10045,Mouth or throat sores,n/a,3,1,n/a,n/a,2,"Mouth or throat sores: Grade 2 (severe, interferes a little bit with activities)"
10045,Mouth or throat sores,n/a,3,2,n/a,n/a,2,"Mouth or throat sores: Grade 2 (severe, interferes somewhat with activities)"
10045,Mouth or throat sores,n/a,3,3,n/a,n/a,3,"Mouth or throat sores: Grade 3 (severe, interferes quite a bit with activities)"
10045,Mouth or throat sores,n/a,3,4,n/a,n/a,3,"Mouth or throat sores: Grade 3 (severe, interferes very much with activities)"
10045,Mouth or throat sores,n/a,4,0,n/a,n/a,2,"Mouth or throat sores: Grade 2 (very severe, does not interfere with activities)"
10045,Mouth or throat sores,n/a,4,1,n/a,n/a,2,"Mouth or throat sores: Grade 2 (very severe, interferes a little bit with activities)"
10045,Mouth or throat sores,n/a,4,2,n/a,n/a,2,"Mouth or throat sores: Grade 2 (very severe, interferes somewhat with activities)"
10045,Mouth or throat sores,n/a,4,3,n/a,n/a,3,"Mouth or throat sores: Grade 3 (very severe, interferes quite a bit with activities)"
10045,Mouth or throat sores,n/a,4,4,n/a,n/a,3,"Mouth or throat sores: Grade 3 (very severe, interferes very much with activities)"
10046,Nausea,0,0,n/a,n/a,n/a,0,
10046,Nausea,1,0,n/a,n/a,n/a,1,Nausea: Grade 1 (occurs rarely)
10046,Nausea,1,1,n/a,n/a,n/a,1,"Nausea: Grade 1 (occurs rarely, mild severity)"
10046,Nausea,1,2,n/a,n/a,n/a,1,"Nausea: Grade 1 (occurs rarely, moderate severity)"
10046,Nausea,1,3,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs rarely, severe)"
10046,Nausea,1,4,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs rarely, very severe)"
10046,Nausea,2,0,n/a,n/a,n/a,1,Nausea: Grade 1 (occurs occasionally)
10046,Nausea,2,1,n/a,n/a,n/a,1,"Nausea: Grade 1 (occurs occasionally, mild severity)"
10046,Nausea,2,2,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs occasionally, moderate severity)"
10046,Nausea,2,3,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs occasionally, severe)"
10046,Nausea,2,4,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs occasionally, very severe)"
10046,Nausea,3,0,n/a,n/a,n/a,1,Nausea: Grade 1 (occurs frequently)
10046,Nausea,3,1,n/a,n/a,n/a,1,"Nausea: Grade 1 (occurs frequently, mild severity)"
10046,Nausea,3,2,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs frequently, moderate severity)"
10046,Nausea,3,3,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs frequently, severe)"
10046,Nausea,3,4,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs frequently, very severe)"
10046,Nausea,4,0,n/a,n/a,n/a,1,Nausea: Grade 1 (occurs almost constantly)
10046,Nausea,4,1,n/a,n/a,n/a,1,"Nausea: Grade 1 (occurs almost constantly, mild severity)"
10046,Nausea,4,2,n/a,n/a,n/a,2,"Nausea: Grade 2 (occurs almost constantly, moderate severity)"
10046,Nausea,4,3,n/a,n/a,n/a,3,"Nausea: Grade 3 (occurs almost constantly, severe)"
10046,Nausea,4,4,n/a,n/a,n/a,3,"Nausea: Grade 3 (occurs almost constantly, very severe)"
10047,Nosebleeds,0,0,n/a,n/a,n/a,0,
10047,Nosebleeds,1,0,n/a,n/a,n/a,1,Nosebleeds: Grade 1 (occurs rarely)
10047,Nosebleeds,1,1,n/a,n/a,n/a,1,"Nosebleeds: Grade 1 (occurs rarely, mild severity)"
10047,Nosebleeds,1,2,n/a,n/a,n/a,1,"Nosebleeds: Grade 1 (occurs rarely, moderate severity)"
10047,Nosebleeds,1,3,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs rarely, severe)"
10047,Nosebleeds,1,4,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs rarely, very severe)"
10047,Nosebleeds,2,0,n/a,n/a,n/a,1,Nosebleeds: Grade 1 (occurs occasionally)
10047,Nosebleeds,2,1,n/a,n/a,n/a,1,"Nosebleeds: Grade 1 (occurs occasionally, mild severity)"
10047,Nosebleeds,2,2,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs occasionally, moderate severity)"
10047,Nosebleeds,2,3,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs occasionally, severe)"
10047,Nosebleeds,2,4,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs occasionally, very severe)"
10047,Nosebleeds,3,0,n/a,n/a,n/a,1,Nosebleeds: Grade 1 (occurs frequently)
10047,Nosebleeds,3,1,n/a,n/a,n/a,1,"Nosebleeds: Grade 1 (occurs frequently, mild severity)"
10047,Nosebleeds,3,2,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs frequently, moderate severity)"
10047,Nosebleeds,3,3,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs frequently, severe)"
10047,Nosebleeds,3,4,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs frequently, very severe)"
10047,Nosebleeds,4,0,n/a,n/a,n/a,1,Nosebleeds: Grade 1 (occurs almost constantly)
10047,Nosebleeds,4,1,n/a,n/a,n/a,1,"Nosebleeds: Grade 1 (occurs almost constantly, mild severity)"
10047,Nosebleeds,4,2,n/a,n/a,n/a,2,"Nosebleeds: Grade 2 (occurs almost constantly, moderate severity)"
10047,Nosebleeds,4,3,n/a,n/a,n/a,3,"Nosebleeds: Grade 3 (occurs almost constantly, severe)"
10047,Nosebleeds,4,4,n/a,n/a,n/a,3,"Nosebleeds: Grade 3 (occurs almost constantly, very severe)"
10048,Numbness or tingling in your hands or feet,n/a,0,0,n/a,n/a,0,
10048,Numbness or tingling in your hands or feet,n/a,1,0,n/a,n/a,1,"Numbness or tingling in hands or feet: Grade 1 (mild severity, does not interfere with activities)"
10048,Numbness or tingling in your hands or feet,n/a,1,1,n/a,n/a,1,"Numbness or tingling in hands or feet: Grade 1 (mild severity, interferes a little bit with activities)"
10048,Numbness or tingling in your hands or feet,n/a,1,2,n/a,n/a,1,"Numbness or tingling in hands or feet: Grade 1 (mild severity, interferes somewhat with activities)"
10048,Numbness or tingling in your hands or feet,n/a,1,3,n/a,n/a,2,"Numbness or tingling in hands or feet: Grade 2 (mild severity, interferes quite a bit with activities)"
10048,Numbness or tingling in your hands or feet,n/a,1,4,n/a,n/a,2,"Numbness or tingling in hands or feet: Grade 2 (mild severity, interferes very much with activities)"
10048,Numbness or tingling in your hands or feet,n/a,2,0,n/a,n/a,1,"Numbness or tingling in hands or feet: Grade 1 (moderate severity, does not interfere with activities)"
10048,Numbness or tingling in your hands or feet,n/a,2,1,n/a,n/a,1,"Numbness or tingling in hands or feet: Grade 1 (moderate severity, interferes a little bit with activities)"
10048,Numbness or tingling in your hands or feet,n/a,2,2,n/a,n/a,2,"Numbness or tingling in hands or feet: Grade 2 (moderate severity, interferes somewhat with activities)"
