llt_code,llt_name,pt_code,llt_whoart_code,llt_harts_code,llt_costart_sym,llt_icd9_code,llt_icd9cm_code,llt_icd10_code,llt_currency,llt_jart_code
10030472,"Open frac of bos with oth and unspec intcran hem, with concussion, unspec",10040960,,,,,801.89,,N,
10030473,"Open frac of bos with oth and unspec intcran hem, with loc of unspec duration",10040960,,,,,801.86,,N,
10030474,"Open frac of bos with oth and unspec intcran hem, with moderate loc",10040960,,,,,801.83,,N,
10030475,"Open frac of bos with oth and unspec intcran hem, with no loc",10040960,,,,,801.81,,N,
10030476,"Open frac of bos with oth and unspec intcran hem, with prolonged loc and return to pecl",10040960,,,,,801.84,,N,
10030477,"Open frac of bos with oth and unspec intcran hem, with prolonged loc, w/o return to pecl",10040960,,,,,801.85,,N,
10030478,"Open frac of bos with oth and unspec intcran hem, with state of consciousness unspec",10040960,,,,,801.8,,N,
10030479,"Open frac of bos with subarac, sub/extradural hem, with brief loc",10040960,,,,,801.72,,N,
10030480,"Open frac of bos with subarac, sub/extradural hem, with concussion, unspec",10040960,,,,,801.79,,N,
10030481,"Open frac of bos with subarac, sub/extradural hem, with loc of unspec duration",10040960,,,,,801.76,,N,
10030482,"Open frac of bos with subarac, sub/extradural hem, with moderate loc",10040960,,,,,801.73,,N,
10030483,"Open frac of bos with subarac, sub/extradural hem, with no loc",10040960,,,,,801.71,,N,
10030484,"Open frac of bos with subarac, sub/extradural hem, with prolonged loc and return to pecl",10040960,,,,,801.74,,N,
10030485,"Open frac of bos with subarac, sub/extradural hem, with prolonged loc, w/o return to pecl",10040960,,,,,801.75,,N,
10030486,"Open frac of bos with subarac, sub/extradural hem, with state of consciousness unspec",10040960,,,,,801.7,,N,
10030487,"Open frac of vos w/o ment of intcran inj, with brief loc",10061365,,,,,800.52,,N,
10030488,"Open frac of vos w/o ment of intcran inj, with concussion, unspec",10061365,,,,,800.59,,N,
10030489,"Open frac of vos w/o ment of intcran inj, with loc of unspec duration",10061365,,,,,800.56,,N,
10030490,"Open frac of vos w/o ment of intcran inj, with moderate loc",10061365,,,,,800.53,,N,
10030491,"Open frac of vos w/o ment of intcran inj, with no loc",10061365,,,,,800.51,,N,
10030492,"Open frac of vos w/o ment of intcran inj, with prolonged loc and return to pecl",10061365,,,,,800.54,,N,
10030493,"Open frac of vos w/o ment of intcran inj, with prolonged loc, w/o return to pecl",10061365,,,,,800.55,,N,
10030494,"Open frac of vos w/o ment of intcran inj, with state of consciousness unspec",10061365,,,,,800.5,,N,
10030495,"Open frac of vos with cerebral lacer and contu, with brief loc",10061365,,,,,800.62,,N,
10030496,"Open frac of vos with cerebral lacer and contu, with concussion, unspec",10061365,,,,,800.69,,N,
10030497,"Open frac of vos with cerebral lacer and contu, with loc of unspec duration",10061365,,,,,800.66,,N,
10030498,"Open frac of vos with cerebral lacer and contu, with moderate loc",10061365,,,,,800.63,,N,
10030499,"Open frac of vos with cerebral lacer and contu, with no loc",10061365,,,,,800.61,,N,
10030500,"Open frac of vos with cerebral lacer and contu, with prolonged loc and return to pecl",10061365,,,,,800.64,,N,
10030501,"Open frac of vos with cerebral lacer and contu, with prolonged loc, w/o return to pecl",10061365,,,,,800.65,,N,
10030502,"Open frac of vos with cerebral lacer and contu, with state of consciousness unspec",10061365,,,,,800.6,,N,
10030503,"Open frac of vos with intcran inj of oth and unspec nature, with brief loc",10061365,,,,,800.92,,N,
10030504,"Open frac of vos with intcran inj of oth and unspec nature, with concussion, unspec",10061365,,,,,800.99,,N,
10030505,"Open frac of vos with intcran inj of oth and unspec nature, with loc of unspec duration",10061365,,,,,800.96,,N,
10030506,"Open frac of vos with intcran inj of oth and unspec nature, with moderate loc",10061365,,,,,800.93,,N,
10030507,"Open frac of vos with intcran inj of oth and unspec nature, with no loc",10061365,,,,,800.91,,N,
10030508,"Open frac of vos with intcran inj of oth and unspec nature, with prolonged loc and rtrn to pecl",10061365,,,,,800.94,,N,
10030509,"Open frac of vos with intcran inj of oth and unspec nature, with prolonged loc, w/o rtrn to pecl",10061365,,,,,800.95,,N,
10030510,"Open frac of vos with intcran inj of oth and unspec nature, with state of consciousness unspec",10061365,,,,,800.9,,N,
10030511,"Open frac of vos with oth and unspec intcran hem, with brief loc",10061365,,,,,800.82,,N,
10030512,"Open frac of vos with oth and unspec intcran hem, with concussion, unspec",10061365,,,,,800.89,,N,
10030513,"Open frac of vos with oth and unspec intcran hem, with loc of unspec duration",10061365,,,,,800.86,,N,
10030514,"Open frac of vos with oth and unspec intcran hem, with moderate loc",10061365,,,,,800.83,,N,
10030515,"Open frac of vos with oth and unspec intcran hem, with no loc",10061365,,,,,800.81,,N,
10030516,"Open frac of vos with oth and unspec intcran hem, with prolonged loc and return to pecl",10061365,,,,,800.84,,N,
10030517,"Open frac of vos with oth and unspec intcran hem, with prolonged loc, w/o return to pecl",10061365,,,,,800.85,,N,
10030518,"Open frac of vos with oth and unspec intcran hem, with state of consciousness unspec",10061365,,,,,800.8,,N,
10030519,"Open frac of vos with subarac, sub/extradural hem, with brief loc",10061365,,,,,800.72,,N,
10030520,"Open frac of vos with subarac, sub/extradural hem, with concussion, unspec",10061365,,,,,800.79,,N,
10030521,"Open frac of vos with subarac, sub/extradural hem, with loc of unspec duration",10061365,,,,,800.76,,N,
10030522,"Open frac of vos with subarac, sub/extradural hem, with moderate loc",10061365,,,,,800.73,,N,
10030523,"Open frac of vos with subarac, sub/extradural hem, with no loc",10061365,,,,,800.71,,N,
10030524,"Open frac of vos with subarac, sub/extradural hem, with prolonged loc and return to pecl",10061365,,,,,800.74,,N,
10030525,"Open frac of vos with subarac, sub/extradural hem, with prolonged loc, w/o return to pecl",10061365,,,,,800.75,,N,
10030526,"Open frac of vos with subarac, sub/extradural hem, with state of consciousness unspec",10061365,,,,,800.7,,N,
10030527,Open fracture,10030527,,,,,,,Y,
10030528,Open fracture of acetabulum,10000397,,,,808.1,808.1,,Y,
10030529,Open fracture of acromial end of clavicle,10009245,,,,,810.13,,Y,
10030530,Open fracture of acromial process of scapula,10039579,,,,,811.11,,Y,
10030531,Open fracture of base of other metacarpal bone(s),10019114,,,,,815.12,,Y,
10030532,Open fracture of base of skull with cerebral laceration and contusion,10040960,,,,,801.6,,N,
10030533,"Open fracture of base of skull with cerebral laceration and contusion, with concussion, unspecified",10040960,,,,,801.69,,N,
10030534,"Open fracture of base of skull with cerebral laceration and contusion, with no loss of consciousness",10040960,,,,,,,N,
10030535,Open fracture of base of skull with intracranial injury,10061365,,,,,,,N,
10030536,Open fracture of base of skull with intracranial injury of other and unspecified nature,10040960,,,,,801.9,,N,
10030537,Open fracture of base of skull with other and unspecified intracranial hemorrhage,10040960,,,,,801.8,,N,
10030538,"Open fracture of base of skull with subarachnoid, subdural, and extradural hemorrhage",10040960,,,,,801.7,,N,
10030539,Open fracture of base of skull without mention of intracranial injury,10040960,,,,801.2,801.5,,N,
10030540,"Open fracture of base of skull without mention of intracranial injury, with concussion, unspecified",10040960,,,,,801.59,,N,
10030541,"Open fracture of base of skull without mention of intracranial injury, with no loss of consciousness",10040960,,,,,,,N,
10030542,Open fracture of base of thumb (first) metacarpal,10019114,,,,,815.11,,Y,
10030543,Open fracture of c1-c4 level with anterior cord syndrome,10049946,,,,,806.12,,N,
10030544,Open fracture of c1-c4 level with central cord syndrome,10049946,,,,,806.13,,N,
10030545,Open fracture of c1-c4 level with complete lesion of cord,10049946,,,,,806.11,,N,
10030546,Open fracture of c1-c4 level with other specified spinal cord injury,10049946,,,,,806.14,,N,
10030547,Open fracture of c1-c4 level with unspecified spinal cord injury,10049946,,,,,806.1,,N,
10030548,Open fracture of c5-c7 level with anterior cord syndrome,10049946,,,,,806.17,,N,
10030549,Open fracture of c5-c7 level with central cord syndrome,10049946,,,,,806.18,,N,
10030550,Open fracture of c5-c7 level with complete lesion of cord,10049946,,,,,806.16,,N,
10030551,Open fracture of c5-c7 level with other specified spinal cord injury,10049946,,,,,806.19,,N,
10030552,Open fracture of c5-c7 level with unspecified spinal cord,10049946,,,,,,,N,
10030553,Open fracture of C5-C7 level with unspecified spinal cord injury,10049946,,,,,806.15,,Y,
10030554,Open fracture of capitate bone (os magnum) of wrist,10048049,,,,,814.17,,Y,
10030555,"Open fracture of carpal bone, unspecified",10048049,,,,,814.1,,Y,
10030556,Open fracture of cervical vertebra with spinal cord injury,10049946,,,,,806.1,,N,
10030557,Open fracture of cervical vertebra with spinal cord lesion,10049946,,,,806.1,,,N,
10030558,Open fracture of cervical vertebra without mention of spinal cord injury,10049946,,,,,805.1,,Y,
10030559,Open fracture of cervical vertebra without mention of spinal cord lesion,10049946,,,,805.1,,,Y,
10030560,"Open fracture of cervical vertebra, unspecified level",10049946,,,,,805.1,,Y,
10030561,Open fracture of clavicle,10009245,,,,,810.1,,Y,
10030562,"Open fracture of clavicle, unspecified part",10009245,,,,,810.1,,Y,
10030563,Open fracture of coracoid process,10039579,,,,,811.12,,Y,
10030564,Open fracture of distal phalanx or phalanges of hand,10019114,,,,,816.12,,N,
10030565,Open fracture of dorsal (thoracic) vertebra without mention of spinal cord injury,10049948,,,,,805.3,,N,
10030566,Open fracture of dorsal (thoracic) vertebra without mention of spinal cord lesion,10049948,,,,805.3,,,N,
10030567,Open fracture of dorsal vertebra with spinal cord injury,10049948,,,,,806.3,,N,
10030568,Open fracture of dorsal vertebra with spinal cord lesion,10049948,,,,806.3,,,N,
10030569,Open fracture of eight or more ribs,10039117,,,,,807.18,,Y,
10030570,Open fracture of fifth cervical vertebra,10049946,,,,,805.15,,Y,
10030571,Open fracture of first cervical vertebra,10049946,,,,,805.11,,Y,
10030572,Open fracture of five ribs,10039117,,,,,807.15,,Y,
10030573,Open fracture of four ribs,10039117,,,,,807.14,,Y,
10030574,Open fracture of fourth cervical vertebra,10049946,,,,,805.14,,Y,
10030575,Open fracture of glenoid cavity and neck of scapula,10039579,,,,,811.13,,N,
10030576,Open fracture of hamate (unciform) bone of wrist,10048049,,,,,814.18,,Y,
10030577,Open fracture of ilium,10021343,,,,,808.51,,Y,
10030578,Open fracture of ischium,10017290,,,,,808.52,,Y,
10030579,Open fracture of larynx and trachea,10057441,,,,,807.6,,N,
10030580,"Open fracture of lower end of forearm, unspecified",10016997,,,,,813.5,,Y,
10030581,Open fracture of lumbar spine with spinal cord injury,10049947,,,,,806.5,,N,
10030582,Open fracture of lumbar spine with spinal cord lesion,10049947,,,,806.5,,,N,
10030583,Open fracture of lumbar vertebra without mention of spinal cord injury,10049947,,,,,805.5,,Y,
10030584,Open fracture of lumbar vertebra without mention of spinal cord lesion,10049947,,,,805.5,,,Y,
10030585,Open fracture of lunate (semilunar) bone of wrist,10048049,,,,,814.12,,Y,
10030586,"Open fracture of metacarpal bone(s), site unspecified",10019114,,,,,815.1,,Y,
10030587,Open fracture of metacarpal bones,10019114,,,,,815.1,,Y,
10030588,Open fracture of middle or proximal phalanx or phalanges of hand,10019114,,,,,816.11,,N,
10030589,Open fracture of multiple cervical vertebrae,10049946,,,,,805.18,,Y,
10030590,"Open fracture of multiple ribs, unspecified",10039117,,,,,807.19,,Y,
10030591,Open fracture of multiple sites of metacarpus,10019114,,,,,815.19,,N,
10030592,Open fracture of multiple sites of phalanx or phalanges of hand,10019114,,,,,816.13,,N,
10030593,Open fracture of navicular (scaphoid) bone of wrist,10048049,,,,,814.11,,Y,
10030594,Open fracture of neck of metacarpal bone(s),10019114,,,,,815.14,,Y,
10030595,Open fracture of one or more phalanges of foot,10016970,,,,,826.1,,N,
10030596,Open fracture of one or more phalanges of hand,10019114,,,,,816.1,,N,
10030597,Open fracture of one rib,10039117,,,,,807.11,,Y,
10030598,Open fracture of other bone of wrist,10048049,,,,,814.19,,Y,
10030599,Open fracture of other part of scapula,10039579,,,,,811.19,,N,
10030600,Open fracture of other tarsal and metatarsal bones,10016970,,,,825.3,,,N,
10030601,Open fracture of patella,10034122,,,,,822.1,,Y,
10030602,"Open fracture of phalanx or phalanges of hand, unspecified",10019114,,,,,816.1,,N,
10030603,Open fracture of pisiform bone of wrist,10048049,,,,,814.14,,Y,
10030604,Open fracture of pubis,10061161,,,,,808.3,,Y,
10030605,Open fracture of rib(s),10039117,,,,,807.1,,Y,
10030606,"Open fracture of rib(s), unspecified",10039117,,,,,807.1,,Y,
10030607,Open fracture of sacrum and coccyx with complete cauda equina lesion,10017308,,,,,806.71,,N,
10030608,Open fracture of sacrum and coccyx with other cauda equina injury,10017308,,,,,806.72,,N,
10030609,Open fracture of sacrum and coccyx with other spinal cord injury,10017308,,,,,806.79,,N,
10030610,Open fracture of sacrum and coccyx with spinal cord injury,10017308,,,,,806.7,,N,
10030611,Open fracture of sacrum and coccyx with spinal cord lesion,10017308,,,,806.7,,,N,
10030612,Open fracture of sacrum and coccyx with unspecified spinal cord injury,10017308,,,,,806.7,,N,
10030613,Open fracture of sacrum and coccyx without mention of spinal cord injury,10017308,,,,,805.7,,N,
10030614,Open fracture of sacrum and coccyx without mention of spinal cord lesion,10017308,,,,805.7,,,N,
10030615,Open fracture of scapula,10039579,,,,,811.1,,Y,
10030616,"Open fracture of scapula, unspecified part",10039579,,,,,811.1,,Y,
10030617,Open fracture of second cervical vertebra,10049946,,,,,805.12,,Y,
10030618,Open fracture of seven ribs,10039117,,,,,807.17,,Y,
10030619,Open fracture of seventh cervical vertebra,10049946,,,,,805.17,,Y,
10030620,Open fracture of shaft of clavicle,10009245,,,,,810.12,,Y,
10030621,Open fracture of shaft of fibula,10016667,,,,,823.31,,Y,
10030622,Open fracture of shaft of fibula with tibia,10061599,,,,,823.32,,N,
10030623,Open fracture of shaft of metacarpal bone(s),10019114,,,,,815.13,,Y,
10030624,Open fracture of shaft of tibia,10043827,,,,,823.3,,Y,
10030625,Open fracture of six ribs,10039117,,,,,807.16,,Y,
10030626,Open fracture of sixth cervical vertebra,10049946,,,,,805.16,,Y,
10030627,Open fracture of sternal end of clavicle,10009245,,,,,810.11,,Y,
10030628,Open fracture of sternum,10042015,,,,,807.3,,Y,
10030629,Open fracture of t1-t6 level with anterior cord syndrome,10049948,,,,,806.32,,N,
10030630,Open fracture of t1-t6 level with central cord syndrome,10049948,,,,,806.33,,N,
10030631,Open fracture of t1-t6 level with complete lesion of cord,10049948,,,,,806.31,,N,
10030632,Open fracture of t1-t6 level with other specified spinal cord injury,10049948,,,,,806.34,,N,
10030633,Open fracture of t1-t6 level with unspecified spinal cord injury,10049948,,,,,806.3,,N,
10030634,Open fracture of t7-t12 level with anterior cord syndrome,10049948,,,,,806.37,,N,
10030635,Open fracture of t7-t12 level with central cord syndrome,10049948,,,,,806.38,,N,
10030636,Open fracture of t7-t12 level with complete lesion of cord,10049948,,,,,806.36,,N,
10030637,Open fracture of t7-t12 level with other specified spinal cord injury,10049948,,,,,806.39,,N,
10030638,Open fracture of t7-t12 level with unspecified spinal cord injury,10049948,,,,,806.35,,N,
10030639,Open fracture of third cervical vertebra,10049946,,,,,805.13,,Y,
10030640,Open fracture of three ribs,10039117,,,,,807.13,,Y,
10030641,Open fracture of trapezium bone (larger multangular) of wrist,10048049,,,,,814.15,,Y,
10030642,Open fracture of trapezoid bone (smaller multangular) of wrist,10048049,,,,,814.16,,Y,
10030643,Open fracture of triquetral (cuneiform) bone of wrist,10048049,,,,,814.13,,Y,
10030644,Open fracture of two ribs,10039117,,,,,807.12,,Y,
10030645,Open fracture of unspecified part of fibula,10016667,,,,,823.91,,Y,
10030646,Open fracture of unspecified part of fibula with tibia,10061599,,,,,823.92,,N,
10030647,Open fracture of unspecified part of tibia,10043827,,,,,823.9,,N,
10030648,Open fracture of unspecified part of vertebral column without mention of spinal cord injury,10041569,,,,,805.9,,N,
10030649,Open fracture of unspecified part of vertebral column without mention of spinal cord lesion,10041569,,,,805.9,,,N,
10030650,Open fracture of unspecified vertebra with spinal cord injury,10041569,,,,,806.9,,N,
10030651,Open fracture of unspecified vertebra with spinal cord lesion,10041569,,,,806.9,,,N,
10030652,Open fracture of upper end of fibula,10016667,,,,,823.11,,Y,
10030653,Open fracture of upper end of fibula with tibia,10061599,,,,,823.12,,N,
10030654,Open fracture of upper end of tibia,10043827,,,,,823.1,,Y,
10030655,Open fracture of vault of skull with cerebral laceration and contusion,10061365,,,,,800.6,,N,
10030656,"Open fracture of vault of skull with cerebral laceration and contusion, with concussion, unspecified",10061365,,,,,,,N,
10030657,Open fracture of vault of skull with intracranial injury,10061365,,,,,,,N,
10030658,Open fracture of vault of skull with intracranial injury of other and unspecified nature,10061365,,,,,800.9,,N,
10030659,Open fracture of vault of skull with other and unspecified intracranial hemorrhage,10061365,,,,,800.8,,N,
10030660,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage",10061365,,,,,800.7,,N,
10030661,"Open fracture of vault of skull with subarachnoid, subdural, and extradural hemorrhage, with",10061365,,,,,,,N,
10030662,Open fracture of vault of skull without intracranial injury,10061365,,,,,,,Y,
10030663,Open fracture of vault of skull without mention of intra-cranial injury,10061365,,,,,800.5,,N,
10030664,"Open fracture of vault of skull without mention of intracranial injury, with concussion, unspecified",10061365,,,,,,,N,
10030665,"Open fractures involving skull or face with other bones, with cerebral laceration and contusion",10028200,,,,,804.6,,N,
10030666,"Open fractures involving skull or face with other bones, with intracranial injury",10061365,,,,804.3,,,N,
10030667,"Open fractures involving skull or face with other bones, without mention of intracranial injury",10028200,,,,804.2,804.5,,N,
10030668,Open fractures of carpal bones,10048049,,,,814.1,814.1,,N,
10030669,Open inferior dislocation of humerus,10023204,,,,,831.13,,Y,
10030670,Open lateral dislocation of elbow,10023204,,,,,832.14,,Y,
10030671,Open lung biopsy,10004794,,,,,,,Y,
10030672,Open medial dislocation of elbow,10023204,,,,,832.13,,Y,
10030673,Open obturator dislocation of hip,10023204,,,,,835.12,,Y,
10030674,Open pericardial biopsy,10004842,,,,,,,Y,
10030675,Open pericardial biopsy abnormal,10004843,,,,,,,Y,
10030676,Open pericardial biopsy normal,10004844,,,,,,,Y,
10030677,Open pleural biopsy,10004854,,,,,,,Y,
10030678,Open posterior dislocation of elbow,10023204,,,,,832.12,,Y,
10030679,Open posterior dislocation of hip,10023204,,,,,835.11,,Y,
10030680,Open posterior dislocation of humerus,10023204,,,,,831.12,,Y,
10030681,Open reduction of dislocated joint,10052988,,,,,,,Y,
10030682,Open reduction of fracture,10030682,,,,,,,Y,
10030683,Open reduction of fracture with internal fixation,10030682,,,,,79.3,,Y,
10030684,Open reduction of spinal fracture,10030684,,,,,,,Y,
10030685,Open spina bifida,10041524,,,,,,,Y,
10030686,"Open wound of abdominal wall, anterior, complicated",10058834,,,,879.3,879.3,,Y,
10030687,"Open wound of abdominal wall, anterior, without mention of complication",10058834,,,,879.2,879.2,,Y,
10030688,"Open wound of abdominal wall, lateral, complicated",10058834,,,,879.5,879.5,,Y,
10030689,"Open wound of abdominal wall, lateral, without mention of complication",10058834,,,,879.4,879.4,,Y,
10030690,"Open wound of auditory canal, complicated",10058834,,,,,872.12,,Y,
10030691,"Open wound of auditory canal, uncomplicated",10058834,,,,,872.02,,Y,
10030692,"Open wound of auricle, complicated",10058834,,,,,872.11,,Y,
10030693,"Open wound of auricle, uncomplicated",10058834,,,,,872.01,,Y,
10030694,"Open wound of axillary region, complicated",10058834,,,,,880.12,,Y,
10030695,"Open wound of axillary region, with tendon involvement",10043242,,,,,880.22,,N,
10030696,"Open wound of axillary region, without mention of complication",10058834,,,,,880.02,,Y,
10030697,Open wound of back,10058834,,,,876,876,,Y,
10030698,"Open wound of back, complicated",10058834,,,,876.1,876.1,,Y,
10030699,"Open wound of back, without mention of complication",10058834,,,,876,876,,Y,
10030700,"Open wound of breast, complicated",10058834,,,,879.1,879.1,,Y,
10030701,"Open wound of breast, without mention of complication",10058834,,,,879,879,,Y,
10030702,"Open wound of buccal mucosa, complicated",10058834,,,,,873.71,,Y,
10030703,"Open wound of buccal mucosa, uncomplicated",10058834,,,,,873.61,,Y,
10030704,Open wound of buttock,10058834,,,,877,877,,Y,
10030705,"Open wound of buttock, complicated",10058834,,,,877.1,877.1,,Y,
10030706,"Open wound of buttock, without mention of complication",10058834,,,,877,877,,Y,
10030707,"Open wound of cheek, complicated",10058834,,,,,873.51,,Y,
10030708,"Open wound of cheek, uncomplicated",10058834,,,,,873.41,,Y,
10030709,Open wound of chest (wall),10058834,,,,875,875,,N,
10030710,"Open wound of chest (wall), complicated",10058834,,,,875.1,875.1,,N,
10030711,"Open wound of chest (wall), without mention of complication",10058834,,,,875,875,,N,
10030712,"Open wound of cochlea, complicated",10058834,,,,,872.74,,Y,
10030713,"Open wound of cochlea, uncomplicated",10058834,,,,,872.64,,Y,
10030714,Open wound of ear,10058834,,,,872,872,,Y,
10030715,"Open wound of ear drum, complicated",10058834,,,,,872.71,,Y,
10030716,"Open wound of ear drum, uncomplicated",10058834,,,,,872.61,,Y,
10030717,"Open wound of ear, part unspecified, complicated",10058834,,,,872.9,872.9,,Y,
10030718,"Open wound of ear, part unspecified, without mention of complication",10058834,,,,872.8,872.8,,Y,
10030719,"Open wound of elbow, complicated",10058834,,,,,881.11,,Y,
10030720,"Open wound of elbow, forearm, and wrist",10058834,,,,881,881,,N,
10030721,"Open wound of elbow, forearm, and wrist, complicated",10058834,,,,881.1,881.1,,N,
10030722,"Open wound of elbow, forearm, and wrist, with tendon involvement",10043242,,,,881.2,881.2,,N,
10030723,"Open wound of elbow, forearm, and wrist, without mention of complication",10058834,,,,881,881,,N,
10030724,"Open wound of elbow, with tendon involvement",10043242,,,,,881.21,,N,
10030725,"Open wound of elbow, without mention of complication",10058834,,,,,881.01,,Y,
10030726,"Open wound of eustachian tube, complicated",10058834,,,,,872.73,,Y,
10030727,"Open wound of eustachian tube, uncomplicated",10058834,,,,,872.63,,Y,
10030728,"Open wound of external ear, complicated",10058834,,,,872.1,872.1,,Y,
10030729,"Open wound of external ear, unspecified site, complicated",10058834,,,,,872.1,,Y,
10030730,"Open wound of external ear, unspecified site, uncomplicated",10058834,,,,,872,,Y,
10030731,"Open wound of external ear, without mention of complication",10058834,,,,872,872,,Y,
10030732,Open wound of eyeball,10015960,,,,871,871,,Y,
10030733,"Open wound of face, complicated",10058834,,,,873.5,873.5,,Y,
10030734,"Open wound of face, unspecified site, complicated",10058834,,,,,873.5,,Y,
10030735,"Open wound of face, unspecified site, uncomplicated",10058834,,,,,873.4,,Y,
10030736,"Open wound of face, without mention of complication",10058834,,,,873.4,873.4,,Y,
10030737,Open wound of finger(s),10058834,,,,883,883,,N,
10030738,"Open wound of fingers, complicated",10058834,,,,883.1,883.1,,Y,
10030739,"Open wound of fingers, with tendon involvement",10043242,,,,883.2,883.2,,N,
10030740,"Open wound of fingers, without mention of complication",10058834,,,,883,883,,Y,
10030741,Open wound of foot except toe(s) alone,10058834,,,,892,892,,N,
10030742,"Open wound of foot except toe(s) alone, complicated",10058834,,,,892.1,892.1,,N,
10030743,"Open wound of foot except toe(s) alone, with tendon involvement",10043242,,,,892.2,892.2,,N,
10030744,"Open wound of foot except toe(s) alone, without mention of complication",10058834,,,,892,892,,N,
10030745,"Open wound of forearm, complicated",10058834,,,,,881.1,,Y,
10030746,"Open wound of forearm, with tendon involvement",10043242,,,,,881.2,,N,
10030747,"Open wound of forearm, without mention of complication",10058834,,,,,881,,Y,
10030748,"Open wound of forehead, complicated",10058834,,,,,873.52,,Y,
10030749,"Open wound of forehead, uncomplicated",10058834,,,,,873.42,,Y,
10030750,"Open wound of genital organs (external), including traumatic amputation",10058834,,,,878,878,,N,
10030751,"Open wound of gum (alveolar process), complicated",10058834,,,,,873.72,,N,
10030752,"Open wound of gum (alveolar process), uncomplicated",10058834,,,,,873.62,,N,
10030753,Open wound of hand except finger(s) alone,10058834,,,,882,882,,N,
10030754,"Open wound of hand except fingers alone, complicated",10058834,,,,882.1,882.1,,N,
10030755,"Open wound of hand except fingers alone, with tendon involvement",10058834,,,,882.2,882.2,,N,
10030756,"Open wound of hand except fingers alone, without mention of complication",10058834,,,,882,882,,N,
10030757,Open wound of hip and thigh,10058834,,,,890,890,,N,
10030758,"Open wound of hip and thigh, complicated",10058834,,,,890.1,890.1,,N,
10030759,"Open wound of hip and thigh, with tendon involvement",10043242,,,,890.2,890.2,,N,
10030760,"Open wound of hip and thigh, without mention of complication",10058834,,,,890,890,,N,
10030761,"Open wound of internal structures of mouth, complicated",10058834,,,,873.7,873.7,,Y,
10030762,"Open wound of internal structures of mouth, without mention of complication",10058834,,,,873.6,873.6,,Y,
10030763,"Open wound of jaw, complicated",10058834,,,,,873.54,,Y,
10030764,"Open wound of jaw, uncomplicated",10058834,,,,,873.44,,Y,
10030765,"Open wound of knee, leg (except thigh), and ankle",10058834,,,,891,891,,N,
10030766,"Open wound of knee, leg (except thigh), and ankle, complicated",10058834,,,,891.1,891.1,,N,
10030767,"Open wound of knee, leg (except thigh), and ankle, with tendon involvement",10043242,,,,891.2,891.2,,N,
10030768,"Open wound of knee, leg (except thigh), and ankle, without mention of complication",10058834,,,,891,891,,N,
10030769,"Open wound of larynx and trachea, complicated",10058834,,,,874.1,874.1,,Y,
10030770,"Open wound of larynx and trachea, without mention of complication",10058834,,,,874,874,,Y,
10030771,"Open wound of larynx with trachea, complicated",10058834,,,,,874.1,,Y,
10030772,"Open wound of larynx with trachea, uncomplicated",10058834,,,,,874,,Y,
10030773,"Open wound of larynx, complicated",10058834,,,,,874.11,,Y,
10030774,"Open wound of larynx, uncomplicated",10058834,,,,,874.01,,Y,
10030775,"Open wound of lip, complicated",10058834,,,,,873.53,,Y,
10030776,"Open wound of lip, uncomplicated",10058834,,,,,873.43,,Y,
10030777,"Open wound of mouth, unspecified site, complicated",10058834,,,,,873.7,,Y,
10030778,"Open wound of mouth, unspecified site, uncomplicated",10058834,,,,,873.6,,Y,
10030779,"Open wound of multiple sites of shoulder and upper arm, complicated",10058834,,,,,880.19,,Y,
10030780,"Open wound of multiple sites of shoulder and upper arm, with tendon involvement",10043242,,,,,880.29,,N,
10030781,"Open wound of multiple sites of shoulder and upper arm, without mention of complication",10058834,,,,,880.09,,N,
10030782,"Open wound of multiple sites, complicated",10058834,,,,,873.39,,Y,
10030783,"Open wound of multiple sites, uncomplicated",10058834,,,,,873.29,,N,
10030784,"Open wound of nasal cavity, complicated",10058834,,,,,873.32,,Y,
10030785,"Open wound of nasal cavity, uncomplicated",10058834,,,,,873.22,,Y,
10030786,"Open wound of nasal septum, complicated",10058834,,,,,873.31,,Y,
10030787,"Open wound of nasal septum, uncomplicated",10058834,,,,,873.21,,Y,
10030788,"Open wound of nasal sinus, complicated",10058834,,,,,873.33,,Y,
10030789,"Open wound of nasal sinus, uncomplicated",10058834,,,,,873.23,,Y,
10030790,Open wound of neck,10058834,,,,874,874,,Y,
10030791,"Open wound of nose, complicated",10058834,,,,873.3,873.3,,Y,
10030792,"Open wound of nose, unspecified site, complicated",10058834,,,,,873.3,,N,
10030793,"Open wound of nose, unspecified site, uncomplicated",10058834,,,,,873.2,,Y,
10030794,"Open wound of nose, without mention of complication",10058834,,,,873.2,873.2,,Y,
10030795,Open wound of ocular adnexa,10058834,,,,870,870,,Y,
10030796,"Open wound of ossicles, complicated",10058834,,,,,872.72,,Y,
10030797,"Open wound of ossicles, uncomplicated",10058834,,,,,872.62,,Y,
10030798,"Open wound of other and multiple sites of ear, complicated",10058834,,,,,872.79,,N,
10030799,"Open wound of other and multiple sites of ear, without mention of complication",10058834,,,,,872.69,,N,
10030800,"Open wound of other and multiple sites of head, without mention of complication",10058834,,,,,873.49,,N,
10030801,"Open wound of other and multiple sites, complicated",10058834,,,,,873.79,,N,
10030802,"Open wound of other and multiple sites, uncomplicated",10058834,,,,,873.69,,N,
10030803,"Open wound of other and unspecified parts of genital organs, complicated",10058834,,,,878.9,878.9,,N,
